date,S1_pixel_ID,VH,VV,roughness_p5,roughness_p25,roughness_p75,roughness_p95,VV_GLCM_cor,VV_GLCM_mean,VV_GLCM_var,VH_GLCM_mean,VH_GLCM_cor,VH_GLCM_var
0302,715,0.0060163,0.0366473,0.0009076,0.0017336,0.0058094,0.0148722,0.9999565,61.9166679,1916.916626,26.0277786,0.8679586,396.7611084
0302,2248,0.0079373,0.0939202,0.001039,0.002126,0.0067821,0.0142789,0.9999159,61.8888893,1915.2722168,25.9611111,0.8752531,392.305542
0302,1199,0.003176,0.0969758,0.000785,0.0013292,0.0031597,0.0063652,0.9995677,61.6611099,1901.8222656,27.0027771,0.84211,488.1916809
0302,2314,0.0031047,0.0480665,0.0006488,0.0010017,0.002533,0.0067133,0.9995513,61.6416664,1900.6472168,25.9527779,0.8287308,434.8416748
0302,1539,0.0033611,0.0244908,0.0006517,0.0009909,0.00188,0.003075,0.9995665,61.6805573,1903.0305176,25.3138885,0.826095,402.1194458
0302,640,0.0063348,0.0396367,0.0013592,0.0028812,0.0074886,0.0149442,0.9999449,61.8944435,1915.5611572,26.875,0.8649712,420.6305542
0302,757,0.0069996,0.074512,0.0011985,0.0025074,0.0068613,0.0130491,0.9999434,61.8916664,1915.3917236,26.9305553,0.8699495,420.5416565
0302,538,0.0072474,0.0622777,0.0014701,0.0032662,0.0082958,0.0158614,0.9999362,61.8777771,1914.5444336,27.083334,0.8685157,424.6388855
0302,134,0.0073189,0.0955959,0.0008836,0.0016347,0.0047026,0.0086242,0.9999362,61.8777771,1914.5444336,27.3027782,0.8735345,429.0805664
0302,1135,0.0047581,0.045987,0.0007661,0.0012835,0.0027153,0.0049253,0.9995677,61.6611099,1901.8222656,28.666666,0.8540467,548.0444336
0302,1679,0.0023965,0.0354749,0.0007442,0.0012459,0.0029458,0.0057722,0.9994881,61.6166649,1899.2332764,30.0916672,0.85832,604.7861328
0302,1091,0.0026633,0.0454654,0.0007553,0.0012895,0.0032685,0.0060264,0.9994911,61.6222229,1899.5722656,31.6055565,0.8735219,661.9944458
0302,1885,0.0043242,0.0535978,0.0006834,0.0010808,0.0022517,0.0045738,0.9994987,61.6361122,1900.4194336,33.4249992,0.8813786,736.0250244
0302,1001,0.0052341,0.042886,0.0007822,0.0013557,0.0035786,0.009367,0.9995385,61.6611099,1901.8944092,35.5416679,0.8905886,820.7805786
0302,1664,0.0050815,0.0550825,0.0008096,0.0013677,0.0033839,0.0078707,0.9995989,61.7083321,1904.708374,38.3333321,0.9011476,922.7000122
0302,826,0.002439,0.0300308,0.0007471,0.0012373,0.0026568,0.0052062,0.9995513,61.6416664,1900.6472168,27.0944443,0.8351742,476.8333435
0302,95,0.0018309,0.0201824,0.0007895,0.001298,0.0026747,0.0045836,0.9994658,61.5916672,1897.7249756,28.0638885,0.8358122,516.0250244
0302,1353,0.0029494,0.0355938,0.000788,0.0013341,0.0029841,0.0052913,0.9994703,61.5999985,1898.2332764,29.0944443,0.8468317,555.416687
0302,1217,0.0039668,0.0358071,0.0006947,0.0011341,0.0027155,0.0066072,0.9994778,61.6138878,1899.0805664,30.5,0.8547183,612.4500122
0302,1077,0.0048017,0.0289376,0.0006686,0.0010466,0.0023078,0.0063503,0.9995177,61.6388893,1900.555542,32.3055573,0.8656338,684.5722046
0302,576,0.0070053,0.0426057,0.0006827,0.0010665,0.0020859,0.0037252,0.9995753,61.6805573,1903.0305176,34.9055557,0.8796173,778.027771
0302,227,0.0024669,0.0484337,0.0006918,0.0010979,0.0021978,0.0040914,0.999562,61.6722221,1902.5222168,25.9694443,0.8254266,426.3250122
0302,972,0.0027234,0.0650095,0.0007869,0.0013663,0.0031459,0.0056434,0.9994352,61.5999985,1898.3000488,26.4361115,0.8202645,446.319458
0302,1013,0.0044279,0.0481122,0.0008189,0.0014072,0.0031539,0.0053663,0.9994397,61.6083336,1898.8083496,26.9722214,0.8260165,466.7111206
0302,700,0.006077,0.02213,0.0007579,0.0012285,0.0024853,0.0044087,0.9994473,61.6222229,1899.6555176,27.830555,0.8287006,501.9638977
0302,478,0.005846,0.0227882,0.0007413,0.001214,0.0024703,0.004394,0.9994739,61.6388893,1900.638916,29.2305565,0.8393477,557.847229
0302,624,0.0050584,0.0316818,0.0007153,0.0011362,0.0022294,0.004064,0.9995182,61.6722221,1902.6221924,31.5499992,0.8547181,639.5610962
0302,1856,0.0043861,0.1234684,0.0008208,0.0014959,0.0046526,0.0094748,0.9995665,61.6805573,1903.0305176,25.7527771,0.8339486,408.5916748
0302,1691,0.0039005,0.1147158,0.0006756,0.0010524,0.0021067,0.0043377,0.9994382,61.6055565,1898.638916,25.7833328,0.8229232,412.4389038
0302,1714,0.0057128,0.0612986,0.0006781,0.0010815,0.0026494,0.0060972,0.9994428,61.6138878,1899.1472168,25.9472218,0.82547,417.9638977
0302,251,0.0092926,0.0278999,0.0007748,0.0013723,0.0037747,0.0083574,0.9994473,61.6222229,1899.6555176,26.2111111,0.8207332,431.1388855
0302,1296,0.011007,0.0284068,0.0008041,0.0013466,0.0029373,0.0056524,0.9994739,61.6388893,1900.638916,27.0750008,0.8271672,466.3305664
0302,1128,0.0089534,0.0336729,0.0006995,0.0010938,0.0021574,0.0041691,0.9995182,61.6722221,1902.6221924,28.8888893,0.8398335,528.6166382
0302,1000,0.005249,0.0358392,0.0007452,0.0012023,0.0024976,0.0049708,0.9996369,61.7138901,1904.9805908,37.4111099,0.895515,869.9277954
0302,353,0.0051305,0.0252177,0.0006893,0.001075,0.002081,0.0037117,0.9995535,61.6888885,1903.5888672,33.8583336,0.8720456,723.3694458
0302,1262,0.0053419,0.0336351,0.0007078,0.0011477,0.0025926,0.0058559,0.9995535,61.6888885,1903.5888672,30.7527771,0.8558237,595.625
0302,2312,0.0068927,0.0500747,0.0009749,0.0019352,0.0056943,0.0103115,0.9995755,61.6972237,1904.0638428,26.0694447,0.8477628,409.430542
0302,895,0.0104468,0.04111,0.0008063,0.0014607,0.0042274,0.0088788,0.99958,61.705555,1904.5722656,25.7972221,0.8408269,403.2472229
0302,1157,0.0098671,0.0177049,0.0007019,0.0011309,0.0031133,0.0095915,0.99958,61.705555,1904.5722656,26.2166672,0.8422905,419.8999939
0302,1732,0.0085425,0.0277115,0.0007913,0.0013616,0.0032014,0.0059458,0.9995977,61.7222214,1905.5722656,27.4944439,0.844907,462.0166626
0302,1675,0.0044162,0.0367582,0.0007185,0.001197,0.0037833,0.0108488,0.9996095,61.7333336,1906.2388916,27.3861103,0.8448163,446.5138855
0302,1900,0.0071711,0.0484298,0.0007258,0.0011657,0.0022905,0.0046568,0.9995932,61.7138901,1905.0638428,28.8416672,0.8558054,508.5527649
0302,1642,0.0084911,0.0504418,0.0007508,0.0012829,0.0033258,0.007382,0.999605,61.7249985,1905.7305908,28.2666664,0.8480378,476.7999878
0302,1726,0.0037984,0.0339668,0.000712,0.0011087,0.0021134,0.00362,0.9996227,61.7416649,1906.7305908,35.8277779,0.8923084,799.1444702
0302,1160,0.0043671,0.0512311,0.0007948,0.0013323,0.0031178,0.0060738,0.9997543,61.8083344,1910.6138916,37.3277779,0.9063561,863.9111328
0302,1838,0.0034813,0.0361038,0.0006655,0.0010284,0.0020216,0.0040207,0.9996227,61.7416649,1906.7305908,32.2472229,0.8739952,656.2138672
0302,1660,0.0031976,0.0276378,0.0007984,0.0013802,0.0034389,0.0064561,0.9997498,61.7999992,1910.1055908,33.3333321,0.8872748,708.2611084
0302,1074,0.004843,0.0303128,0.0008775,0.0016182,0.0044787,0.008715,0.9997002,61.7722206,1908.4777832,34.5611115,0.8913327,767.3778076
0302,2010,0.0057132,0.0380456,0.0009107,0.0016158,0.0042184,0.0084139,0.9998752,61.8611107,1913.6444092,35.9277763,0.8921185,831.055542
0302,1826,0.0054977,0.071656,0.0007001,0.0011091,0.0021939,0.0041852,0.9996182,61.7333336,1906.222168,29.7999992,0.8664001,550.1500244
0302,1183,0.0033435,0.0394774,0.0007553,0.0012858,0.003127,0.0057794,0.999741,61.7833328,1909.0888672,30.3833332,0.8750333,583.9777832
0302,731,0.0047079,0.0220798,0.000753,0.0012738,0.0029685,0.0055275,0.9996867,61.7305565,1905.9472656,31.2527771,0.8736193,630.4805298
0302,1970,0.0069388,0.0226297,0.0008311,0.0014607,0.0038791,0.0079577,0.9998575,61.8055573,1910.2667236,32.2138901,0.86735,680.9694214
0302,2471,0.008073,0.0291547,0.0008586,0.001487,0.0037464,0.0073089,0.9998149,61.7416649,1906.4361572,33.7305565,0.8729444,746.763916
0302,1636,0.0074664,0.0773158,0.0008776,0.0016669,0.0050837,0.0121504,0.9996182,61.7333336,1906.222168,28.6305561,0.8465315,498.4916687
0302,1544,0.0045035,0.0588712,0.0007434,0.0012575,0.0033851,0.0097499,0.999738,61.7777786,1908.75,28.6749992,0.8470444,512.7305298
0302,259,0.0045096,0.0259057,0.0007211,0.0011879,0.0027342,0.0053051,0.9996573,61.7083321,1904.625,29.0555553,0.8396522,539.972229
0302,332,0.007681,0.0294356,0.0007645,0.0013007,0.0031789,0.0060514,0.9998005,61.7638893,1907.791626,29.4722214,0.829367,569.611084
0302,2343,0.0074321,0.0398821,0.0007586,0.0012793,0.0030805,0.0060867,0.9997329,61.6805573,1902.8027344,30.4416676,0.8338758,615.3527832
0302,1389,0.0050697,0.0405915,0.0008837,0.0015973,0.0045464,0.009758,0.9995877,61.6277771,1899.972168,35.4222221,0.8823634,815.7888794
0302,2087,0.0044067,0.0411032,0.0007215,0.0011884,0.0028699,0.0059918,0.9993473,61.5194435,1893.708374,31.7472229,0.8439208,670.4749756
0302,2244,0.0028777,0.0407639,0.0008198,0.0014279,0.0036327,0.0074134,0.9992207,61.4972229,1892.7194824,36.705555,0.8897849,872.8388672
0302,107,0.0032873,0.0312299,0.0006773,0.0010529,0.0020812,0.0040959,0.9988293,61.3027763,1881.625,32.586113,0.8521386,712.8861084
0302,666,0.0107767,0.048747,0.0006981,0.0011098,0.0022012,0.004093,0.9986104,61.1527786,1872.986084,33.7583351,0.866046,765.8305664
0302,1378,0.0073933,0.3242587,0.0007308,0.0011712,0.002238,0.0040233,1.0,62.0,1922.0,43.2444458,0.9301563,1097.4499512
0302,1129,0.0061729,0.1800804,0.0006874,0.0010481,0.0019551,0.0032556,1.0,62.0,1922.0,40.6388893,0.9207056,991.1722412
0302,2394,0.0089449,0.4733536,0.0006618,0.0010064,0.0018935,0.0032157,1.0,62.0,1922.0,42.9583321,0.9288468,1083.069458
0302,662,0.0046382,0.4003045,0.0006514,0.0009782,0.0017771,0.0027799,1.0,62.0,1922.0,40.3527794,0.917556,974.7027588
0302,83,0.001812,0.229314,0.0006898,0.0010641,0.0020416,0.0038468,1.0,62.0,1922.0,36.9444427,0.8954866,834.555542
0302,1632,0.0017648,0.123711,0.0006976,0.0010926,0.0020676,0.0036859,1.0,62.0,1922.0,33.8277779,0.8731821,708.6278076
0302,637,0.0029414,0.1090452,0.0006383,0.0009517,0.0017444,0.002642,1.0,62.0,1922.0,31.1499996,0.858143,603.111084
0302,1375,0.0035549,0.0854654,0.0006392,0.0009443,0.0017458,0.0027273,1.0,62.0,1922.0,29.3805561,0.8531254,542.4694214
0302,483,0.0034067,0.3893534,0.0007108,0.001117,0.0021303,0.0036671,1.0,62.0,1922.0,37.0305557,0.8937769,833.8583374
0302,2436,0.0040494,0.2077651,0.0006806,0.0010446,0.0019449,0.0032016,1.0,62.0,1922.0,34.336113,0.8752925,720.5083618
0302,891,0.0076986,0.1698736,0.0006356,0.000946,0.0017356,0.0026945,1.0,62.0,1922.0,32.0722237,0.8661772,627.3222046
0302,2058,0.0084685,0.1153657,0.0006015,0.0008747,0.0015294,0.0022533,1.0,62.0,1922.0,30.7194443,0.8628865,579.1027832
0302,326,0.0068265,0.053585,0.0006187,0.0009089,0.0016151,0.0023997,1.0,62.0,1922.0,30.1833324,0.8682917,560.4555664
0302,1359,0.0161098,0.1038027,0.0006785,0.001033,0.0019278,0.0031447,1.0,62.0,1922.0,31.919445,0.8792704,605.8305664
0302,1401,0.0118985,0.0921302,0.0006724,0.0010176,0.0018876,0.0030581,1.0,62.0,1922.0,31.6333332,0.8861581,593.3666382
0302,1731,0.0113542,0.0935524,0.0006536,0.0009731,0.0017573,0.0026525,1.0,62.0,1922.0,32.0750008,0.8807641,607.2694702
0302,1598,0.0084403,0.0522982,0.0006917,0.001104,0.0023437,0.0051876,0.9999884,61.9777794,1920.6444092,21.9500008,0.7945063,314.5
0302,1898,0.0067909,0.0377141,0.0007187,0.0011418,0.0023132,0.0044005,0.9999812,61.9638901,1919.7972412,21.0861111,0.780282,293.6972351
0302,2202,0.0067427,0.0583287,0.000653,0.0010032,0.0019794,0.0040582,0.9999812,61.9638901,1919.7972412,23.0027771,0.8205491,348.9194336
0302,1369,0.0058956,0.0996518,0.000772,0.0012848,0.0027602,0.0050553,0.9999812,61.9638901,1919.7972412,25.3055553,0.8593199,411.5722351
0302,309,0.0060972,0.066185,0.0006662,0.0010077,0.0018615,0.0029051,1.0,62.0,1922.0,30.0111103,0.8670706,558.4000244
0302,1842,0.0064053,0.083923,0.0007473,0.0012074,0.0024983,0.005127,0.9999884,61.9777794,1920.6444092,29.9249992,0.8735404,550.7027588
0302,1988,0.0050518,0.078961,0.0007414,0.0012114,0.0024369,0.0046145,0.9999884,61.9777794,1920.6444092,29.4694443,0.8781554,531.6194458
0302,917,0.0044074,0.0815586,0.0007058,0.0011151,0.0023977,0.0047766,0.9999812,61.9638901,1919.7972412,28.4333324,0.8815032,498.0444336
0302,1084,0.0068612,0.0877925,0.0007448,0.0012081,0.0025202,0.0047991,0.9999768,61.955555,1919.2889404,27.4916668,0.8742502,468.1916809
0302,1145,0.0028241,0.0377411,0.0007216,0.0011316,0.0021959,0.003966,0.9999812,61.9638901,1919.7972412,20.7583332,0.7583393,288.0416565
0302,1939,0.0042089,0.0502683,0.0006988,0.0011013,0.0023401,0.0049905,0.9999812,61.9638901,1919.7972412,22.5027771,0.8001784,336.2861023
0302,5,0.0072759,0.0651626,0.0006926,0.0010819,0.0022074,0.0054844,0.9999812,61.9638901,1919.7972412,24.7361107,0.8398219,394.9249878
0302,155,0.0088324,0.0719211,0.0007811,0.001349,0.0036131,0.0085002,0.9999768,61.955555,1919.2889404,26.8277779,0.8553625,446.6722107
0302,1119,0.0077417,0.1417728,0.0006654,0.0010046,0.0018484,0.0029248,1.0,62.0,1922.0,31.669445,0.886555,594.8305664
0302,650,0.0081713,0.1518319,0.0007239,0.0011298,0.0021512,0.0037038,0.9999841,61.9694443,1920.1361084,31.7305565,0.892041,590.8361206
0302,2138,0.0080539,0.1503697,0.0007037,0.0010984,0.0020654,0.0033801,0.9999841,61.9694443,1920.1361084,31.3888893,0.897235,574.4500122
0302,679,0.0052388,0.1105845,0.000675,0.00102,0.0018746,0.0030428,0.999974,61.9500008,1918.9499512,30.5388889,0.9011872,545.6444702
0302,2326,0.0054848,0.0688135,0.0006063,0.0008901,0.0016698,0.0029923,0.9999696,61.9416656,1918.4416504,29.6222229,0.8936614,517.111084
0302,1964,0.0095207,0.1241049,0.0006765,0.0010213,0.0018691,0.002917,1.0,62.0,1922.0,32.2805557,0.8805182,613.6916504
0302,1153,0.011292,0.1474011,0.0006611,0.0009971,0.0018445,0.0028919,0.9999841,61.9694443,1920.1361084,32.4805565,0.8838061,614.2750244
0302,412,0.0123908,0.1738946,0.0006428,0.0009539,0.0017565,0.0028065,0.9999797,61.961113,1919.6278076,32.2249985,0.8839716,601.9360962
0302,855,0.0080769,0.1090086,0.0006999,0.0010834,0.002062,0.0035054,0.9999696,61.9416656,1918.4416504,31.5,0.8861399,576.194458
0302,684,0.0035841,0.0483776,0.0006786,0.0010146,0.0018843,0.0030458,0.9999667,61.9361115,1918.1027832,30.6027775,0.8782127,548.7027588
0302,275,0.0075557,0.0731594,0.0007019,0.0011185,0.0022266,0.0041991,0.9999696,61.9416656,1918.4416504,28.919445,0.8770465,494.2472229
0302,2111,0.0053648,0.0718761,0.0006759,0.001027,0.0019369,0.0033362,0.9999667,61.9361115,1918.1027832,29.8583336,0.862169,525.5028076
0302,1331,0.0033955,0.0367139,0.0007759,0.0013006,0.0032488,0.0067131,0.9999768,61.955555,1919.2889404,20.7999992,0.7497691,288.7333374
0302,1484,0.0039991,0.0402793,0.0007181,0.0011455,0.0022743,0.0046665,0.9999696,61.9416656,1918.4416504,21.2972221,0.7625387,296.6916809
0302,2405,0.0030886,0.0355356,0.0006692,0.0010438,0.0021368,0.0043133,0.9999696,61.9416656,1918.4416504,21.2972221,0.7695149,294.7527771
0302,2277,0.0050602,0.0320168,0.0006592,0.0010144,0.0019224,0.0030565,0.9999653,61.9333344,1917.9333496,21.208334,0.7793226,289.097229
0302,1737,0.0085961,0.0338813,0.0006548,0.0009951,0.0018529,0.0029997,0.9999623,61.9277763,1917.5944824,21.2111111,0.7789226,290.0944519
0302,894,0.0041354,0.0231844,0.0006979,0.0010987,0.0021973,0.0043542,0.9999768,61.955555,1919.2889404,22.3444443,0.7909039,330.1777649
0302,2391,0.0044754,0.0526698,0.0007516,0.0012479,0.003294,0.0078336,0.9999725,61.9472237,1918.7805176,22.4638882,0.7925504,327.5361023
0302,504,0.0025101,0.0815316,0.0007613,0.0012861,0.0033664,0.008052,0.9999725,61.9472237,1918.7805176,22.1277771,0.7883804,317.1833191
0302,934,0.001557,0.0563365,0.0006311,0.0009416,0.0017292,0.0025643,0.9999696,61.9416656,1918.4416504,21.8027782,0.7914115,306.2250061
0302,646,0.0073894,0.067663,0.0006687,0.0010497,0.0024447,0.0066101,0.9999667,61.9361115,1918.1027832,21.6027775,0.7887028,301.7472229
0302,584,0.0055167,0.055215,0.0007088,0.0011339,0.0023569,0.0047102,0.9999768,61.955555,1919.2889404,24.4222221,0.827166,383.444458
0302,1638,0.0037599,0.1077061,0.000743,0.0012258,0.0029131,0.0065304,0.9999725,61.9472237,1918.7805176,24.2166672,0.8229012,371.4500122
0302,1677,0.0030965,0.1088977,0.0007686,0.0013276,0.003706,0.0095149,0.9999725,61.9472237,1918.7805176,23.6388893,0.8156773,354.5111084
0302,1197,0.0014048,0.0522647,0.0006748,0.001043,0.0021624,0.0053717,0.9999696,61.9416656,1918.4416504,23.1333332,0.8156157,338.9055481
0302,707,0.0046181,0.0698446,0.0007739,0.0013514,0.0041124,0.0086632,0.9999667,61.9361115,1918.1027832,22.7888889,0.8103098,331.1833191
0302,2256,0.0060274,0.0836399,0.0007718,0.0012738,0.0028086,0.005321,0.999974,61.9500008,1918.9499512,26.3805561,0.8441749,430.9138794
0302,2016,0.0030973,0.1041773,0.0007204,0.0011577,0.0024793,0.0055897,0.999974,61.9500008,1918.9499512,25.9638882,0.8382766,413.8583374
0302,156,0.0032973,0.0781996,0.0006863,0.0010761,0.0021804,0.0045094,0.999974,61.9500008,1918.9499512,25.2805557,0.8294097,394.9194336
0302,176,0.0030978,0.0594377,0.0006543,0.000988,0.0018404,0.0029903,0.999974,61.9500008,1918.9499512,24.7111111,0.8278611,378.3444519
0302,219,0.0051378,0.0700503,0.0007816,0.0013113,0.0033749,0.0072564,0.999974,61.9500008,1918.9499512,24.1944447,0.8244167,366.4611206
0302,944,0.00612,0.0935044,0.0007233,0.0011826,0.0026814,0.006632,0.9999478,61.9000015,1915.9000244,21.1638889,0.7852348,285.9583435
0302,25,0.0060791,0.111266,0.0009172,0.0018126,0.0062343,0.0135346,0.9999522,61.9083328,1916.4083252,21.3888893,0.7919932,293.5
0302,856,0.0065145,0.0864312,0.0009452,0.0019536,0.0064526,0.0135804,0.9999522,61.9083328,1916.4083252,22.3972225,0.8112147,318.9249878
0302,2461,0.0065421,0.0621966,0.0010189,0.0020302,0.0063266,0.0132628,0.9999594,61.9222221,1917.2556152,23.6555557,0.8257123,350.7611084
0302,1932,0.0062953,0.0959493,0.0007873,0.0013173,0.0030456,0.0060182,0.9999667,61.9361115,1918.1027832,28.4416676,0.8666871,479.8861084
0302,590,0.0044761,0.0779132,0.0007152,0.0011467,0.0024186,0.0049481,0.9999667,61.9361115,1918.1027832,27.9388885,0.8579856,463.3722229
0302,207,0.007055,0.0547385,0.000825,0.0014328,0.0038015,0.007585,0.9999667,61.9361115,1918.1027832,27.2861118,0.844672,447.7083435
0302,378,0.0103441,0.0556422,0.0007767,0.0013073,0.0032072,0.0062686,0.9999623,61.9277763,1917.5944824,26.666666,0.8378528,432.7000122
0302,1972,0.0098907,0.0631889,0.0007816,0.001321,0.0035741,0.0079667,0.9999653,61.9333344,1917.9333496,25.9722214,0.8301631,417.6555481
0302,16,0.0079695,0.1030013,0.0006766,0.0010485,0.0020672,0.0040108,0.9999667,61.9361115,1918.1027832,29.5194435,0.8545185,515.625
0302,2325,0.0071789,0.0765027,0.0006785,0.0010619,0.002174,0.0043258,0.9999667,61.9361115,1918.1027832,29.1055565,0.8476915,503.5833435
0302,2241,0.0072502,0.0554776,0.000691,0.0010764,0.0021267,0.0041512,0.9999667,61.9361115,1918.1027832,28.6972218,0.8412943,494.3638916
0302,1591,0.0094921,0.0487882,0.0007513,0.0012595,0.0028369,0.0051605,0.999958,61.919445,1917.0860596,28.2027779,0.8386874,482.2416687
0302,1743,0.0088986,0.0533496,0.000682,0.0010758,0.0023481,0.0048972,0.9999565,61.9166679,1916.916626,27.4416676,0.8347016,463.8916626
0302,1446,0.0077734,0.0546768,0.0009687,0.0018921,0.005238,0.0091921,0.9999478,61.9000015,1915.9000244,25.1944447,0.8273614,398.0055542
0302,681,0.0071779,0.0484308,0.0007324,0.0012053,0.0029014,0.0058001,0.999942,61.8888893,1915.222168,26.5194435,0.8334144,440.0305481
0302,952,0.0050195,0.1209195,0.0006756,0.0010326,0.0019909,0.0036193,0.9999507,61.9055557,1916.2388916,21.5944443,0.7948121,293.6333313
0302,1086,0.0034919,0.0589951,0.0006636,0.0010025,0.0019404,0.0036375,0.9999464,61.8972206,1915.7305908,22.7694435,0.8137152,319.0305481
0302,1249,0.0046891,0.0491744,0.0006778,0.0010461,0.0020124,0.0035991,0.9999464,61.8972206,1915.7305908,23.9138889,0.8388595,342.0583191
0302,1968,0.0064963,0.0469484,0.0007364,0.0011989,0.002972,0.0075279,0.999942,61.8888893,1915.222168,25.169445,0.8707126,367.7638855
0302,1831,0.0062554,0.03949,0.0007932,0.0014553,0.0046749,0.0102885,0.9999464,61.8972206,1915.7305908,26.1277771,0.8885223,392.3555603
0302,1833,0.0082064,0.1344168,0.0006814,0.0010677,0.002325,0.0055973,0.9999551,61.913887,1916.7471924,21.6749992,0.7994724,296.9249878
0302,1403,0.0059681,0.0451435,0.0006517,0.0009888,0.0018833,0.0032372,0.9999507,61.9055557,1916.2388916,22.7138882,0.8157599,318.7416687
0302,2416,0.0060069,0.0372261,0.0006309,0.0009578,0.0018446,0.0032675,0.9999507,61.9055557,1916.2388916,23.708334,0.8373363,338.7527771
0302,1470,0.0087954,0.0299881,0.0007209,0.0011579,0.0024298,0.0050091,0.9999434,61.8916664,1915.3917236,24.794445,0.8669822,360.3944397
0302,131,0.0055948,0.0220632,0.0008089,0.0014214,0.0041613,0.0083221,0.9999464,61.8972206,1915.7305908,25.7583332,0.8849485,385.2138977
0302,2271,0.0089312,0.0794317,0.0009099,0.0017616,0.0048361,0.0088723,0.9999551,61.913887,1916.7471924,22.5166664,0.8079625,318.7166748
0302,2341,0.0083939,0.042773,0.0006856,0.0010655,0.0020663,0.003833,0.9999507,61.9055557,1916.2388916,23.2833328,0.8129121,334.4833374
0302,1457,0.0049674,0.0290735,0.0006732,0.0010372,0.0020153,0.0035437,0.9999507,61.9055557,1916.2388916,23.9444447,0.8289818,346.194458
0302,2131,0.0074891,0.0232748,0.0006511,0.000998,0.0019519,0.0035623,0.9999434,61.8916664,1915.3917236,24.7166672,0.8529707,360.2833252
0302,747,0.0035369,0.0220319,0.0007597,0.0012395,0.0027939,0.0067364,0.9999464,61.8972206,1915.7305908,25.4666672,0.8708851,379.3777771
0302,1643,0.0070219,0.0487958,0.0007217,0.0012074,0.0030465,0.0066566,0.9999667,61.9361115,1918.1027832,23.5305557,0.8148112,344.8583374
0302,996,0.0084141,0.0591784,0.0007052,0.0011346,0.0023008,0.0043679,0.9999609,61.9249992,1917.4250488,24.080555,0.8108015,355.402771
0302,734,0.0063579,0.0465932,0.0007268,0.001174,0.0023743,0.0047211,0.9999609,61.9249992,1917.4250488,24.4444447,0.8219704,360.3333435
0302,563,0.0055091,0.0481215,0.0006165,0.0009236,0.0017565,0.0029368,0.9999507,61.9055557,1916.2388916,24.955555,0.8408275,368.1889038
0302,1882,0.0038206,0.0505548,0.0007082,0.001148,0.002419,0.004781,0.9999507,61.9055557,1916.2388916,25.4305553,0.8567355,379.930542
0302,793,0.0057516,0.0345245,0.0013679,0.0029093,0.0076054,0.0136136,0.9999318,61.8694458,1914.0361328,26.6722221,0.8864141,407.8166809
0302,997,0.0035076,0.0279142,0.0012663,0.0028116,0.0080449,0.015334,0.9999303,61.8666649,1913.8666992,26.3555565,0.8836939,401.6222229
0302,2411,0.0029467,0.0351198,0.001039,0.0021264,0.0067271,0.0134973,0.9999332,61.8722229,1914.2055664,25.9388885,0.8715315,392.2277832
0302,905,0.0053555,0.0426865,0.000867,0.0017413,0.0059636,0.0135464,0.9999376,61.8805542,1914.7138672,25.6444435,0.856131,386.694458
0302,1669,0.005258,0.0499187,0.0007093,0.0011527,0.0032317,0.0070354,0.9999594,61.9222221,1917.2556152,24.8472214,0.8153456,387.2250061
0302,1181,0.0052276,0.0663721,0.0007829,0.0013523,0.003009,0.0054428,0.9999536,61.9111099,1916.5777588,25.1416664,0.8045865,391.9750061
0302,998,0.005382,0.071618,0.0006821,0.0010821,0.002204,0.0042272,0.9999536,61.9111099,1916.5777588,25.205555,0.8100372,389.5499878
0302,364,0.0050063,0.0950479,0.0006613,0.0010105,0.0018995,0.0032415,0.9999434,61.8916664,1915.3917236,25.3999996,0.823357,388.5111084
0302,1138,0.0049258,0.0959031,0.000708,0.0011295,0.0023725,0.0051624,0.9999434,61.8916664,1915.3917236,25.5666676,0.8368648,390.4055481
0302,2388,0.0036006,0.0427915,0.0007436,0.0012201,0.0028513,0.006137,0.9999507,61.9055557,1916.2388916,26.0944443,0.8249587,426.8833313
0302,2150,0.0027057,0.065175,0.0007351,0.0012078,0.0025298,0.0048371,0.9999478,61.9000015,1915.9000244,26.2111111,0.8167929,426.8999939
0302,2283,0.0039449,0.0823103,0.0006453,0.0009872,0.0019094,0.0034223,0.9999478,61.9000015,1915.9000244,26.1361103,0.8236073,419.8805542
0302,2445,0.0050714,0.1139318,0.0006624,0.0010066,0.0019894,0.0040742,0.9999332,61.8722229,1914.2055664,26.0777779,0.830819,412.0833435
0302,1703,0.0056736,0.1062505,0.0006948,0.0011094,0.0021649,0.0037759,0.9999332,61.8722229,1914.2055664,25.916666,0.8399127,402.2111206
0302,838,0.0059036,0.0684482,0.0007078,0.0011338,0.0027303,0.0064115,0.9999347,61.875,1914.375,25.3944435,0.8354418,386.0166626
0302,962,0.0053623,0.0712348,0.0007672,0.0013098,0.0031922,0.00675,0.9999245,61.8555565,1913.1888428,25.2861118,0.8315801,384.2083435
0302,1047,0.0074967,0.0515912,0.0012234,0.0024684,0.0065106,0.0119009,0.9999347,61.875,1914.375,27.0916672,0.8794022,421.5805664
0302,46,0.0066551,0.0828732,0.0009687,0.0018593,0.0052315,0.010477,0.9999347,61.875,1914.375,27.5055561,0.882737,431.4611206
0302,1090,0.0064766,0.0369809,0.0013351,0.0028168,0.0071716,0.0126737,0.9999303,61.8666649,1913.8666992,26.9444447,0.8781494,418.5
0302,1163,0.0062843,0.0424729,0.0009148,0.0017716,0.0052172,0.0093675,0.9996272,61.75,1907.2388916,28.833334,0.8546653,490.4389038
